Região - Sigla;Estado - Sigla;Município;Revenda;CNPJ da Revenda;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;RO;PORTO VELHO;URAIDE SANTIAGO AYDEN;1,52625E+13;GLP;07/11/2019;70;61.82;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;A & D COMERCIAL LTDA ME;2,97423E+12;GLP;14/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;A P DAMACENA;6,99296E+12;GLP;14/11/2019;74;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ALEXANDRE NEI PONTES - ME;1,45382E+13;GLP;14/11/2019;72;61.82;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ALMEIDA & FERNANDES COMERCIO E TRANSPORTE LTDA - ME;6,93446E+12;GLP;14/11/2019;74;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;AMAZONGÁS DISTRIBUIDORA DE GÁS LIQUEFEITO DE PETRÓLEO LTDA.;4,95765E+12;GLP;14/11/2019;68.9;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ANTONIA RODRIGUES CUNHA ME;2,00551E+12;GLP;14/11/2019;78;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ANTONIO ELIAS PRADO - ME;3,47196E+13;GLP;14/11/2019;75;61.82;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;14/11/2019;80;67.45;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;14/11/2019;78;63.27;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;COMERCIAL DE GENEROS ALIMENTICIOS ALPHAVILLE LTDA;7,35309E+12;GLP;14/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;COMERCIO DE DERIVADOS DE PETROLEO ESTRELA LTDA.;5,15259E+12;GLP;14/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;F. DAS CHAGAS SANTOS DA SILVA - ME;5,80084E+12;GLP;14/11/2019;80;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;GERALDA P. DA C. FARIAS - EPP;3,01545E+12;GLP;14/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;I. G. BRAGA - ME.;3,21646E+12;GLP;14/11/2019;70;61.92;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;I.C.B. FERNANDES - ME;2,12787E+13;GLP;14/11/2019;80;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;J G AGUIAR;4,10628E+12;GLP;14/11/2019;78;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;J.DE SOUZA NORMANDO - ME;2,4867E+12;GLP;14/11/2019;75;67.13;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;JANETE N. C. ALVES;8,20119E+11;GLP;14/11/2019;78;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;JANETE N. C. ALVES;8,20119E+11;GLP;14/11/2019;78;55.95;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;K MENEZES DE LIMA ME;6,29177E+12;GLP;14/11/2019;76;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;MARCIO EULER LIMA 38406578300;1,55086E+13;GLP;14/11/2019;76;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;MARTINS & GHISI COMERCIO LTDA - ME.;1,1149E+13;GLP;14/11/2019;78;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;PORTO GAS COMERCIO E SERVIÇOS EIRELI EPP;2,8506E+13;GLP;14/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;POSTO MAIA LTDA;2,74524E+12;GLP;14/11/2019;80;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;R. M. DA SILVA BAR;9,32408E+12;GLP;14/11/2019;76;67.59;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;R. S. MAIA;5,9022E+12;GLP;14/11/2019;74;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ROLDÃO BRAGA RIBEIRO EIRELI;3,44678E+13;GLP;14/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;SEBASTIANA SILVERIO MORAIS EPP;2,35396E+12;GLP;14/11/2019;72;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;V ARCANJO DE PAULA ME;2,80226E+13;GLP;14/11/2019;75;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ALEXANDRE GARCIA DA SILVA - ME;1,56158E+13;GLP;21/11/2019;73;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ALMEIDA & FERNANDES COMERCIO E TRANSPORTE LTDA - ME;6,93446E+12;GLP;21/11/2019;74;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ANTONIA RODRIGUES CUNHA ME;2,00551E+12;GLP;21/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ANTONIO ELIAS PRADO - ME;3,47196E+13;GLP;21/11/2019;77;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;AUTO POSTO AMAZONAS LTDA;9,30006E+12;GLP;21/11/2019;78;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;AUTO POSTO AMAZONAS LTDA;9,30006E+12;GLP;21/11/2019;80;;R$ / 13 kg;IPIRANGA
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;21/11/2019;78;63.25;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;21/11/2019;80;67.45;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;21/11/2019;78;63.27;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;COMERCIAL DE GENEROS ALIMENTICIOS ALPHAVILLE LTDA;7,35309E+12;GLP;21/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;COMERCIO DE DERIVADOS DE PETROLEO ESTRELA LTDA.;5,15259E+12;GLP;21/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;DISTRIBUIDORA OLHO D'AGUA LTDA;4,45063E+12;GLP;21/11/2019;70;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ELIZANDRO NEVES BAZAN AÇOUGUE E MERCEARIA ME.;8,80916E+12;GLP;21/11/2019;75;65.35;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;F. DAS CHAGAS SANTOS DA SILVA - ME;5,80084E+12;GLP;21/11/2019;80;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;I.C.B. FERNANDES - ME;2,12787E+13;GLP;21/11/2019;80;65.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;J G AGUIAR;4,10628E+12;GLP;21/11/2019;78;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;JANETE N. C. ALVES;8,20119E+11;GLP;21/11/2019;79;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;MARCIO EULER LIMA 38406578300;1,55086E+13;GLP;21/11/2019;75;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;NEYJHON COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA. - ME.;5,90065E+11;GLP;21/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;PORTO GAS COMERCIO E SERVIÇOS EIRELI EPP;2,8506E+13;GLP;21/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;POSTO MAIA LTDA;2,74524E+12;GLP;21/11/2019;80;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;QUEIROZ DISTRIBUIDORA E CONVENIÊNCIA EIRELI - ME;2,2643E+13;GLP;21/11/2019;75;67.95;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ROLDÃO BRAGA RIBEIRO EIRELI;3,44678E+13;GLP;21/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;SCHUMANN & CIA LTDA;4,90497E+12;GLP;21/11/2019;75;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;V ARCANJO DE PAULA ME;2,80226E+13;GLP;21/11/2019;75;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;W C VITALIANO SOARES - ME;5,43561E+12;GLP;21/11/2019;72;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;J.DE SOUZA NORMANDO - ME;2,4867E+12;GLP;22/11/2019;75;67.13;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;MARTINS & GHISI COMERCIO LTDA - ME.;1,1149E+13;GLP;22/11/2019;78;62.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;R. S. MAIA;5,9022E+12;GLP;22/11/2019;74;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;A & D COMERCIAL LTDA ME;2,97423E+12;GLP;28/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ALEXANDRE NEI PONTES - ME;1,45382E+13;GLP;28/11/2019;72;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ALMEIDA & FERNANDES COMERCIO E TRANSPORTE LTDA - ME;6,93446E+12;GLP;28/11/2019;74;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ANTONIA RODRIGUES CUNHA ME;2,00551E+12;GLP;28/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ANTONIO ELIAS PRADO - ME;3,47196E+13;GLP;28/11/2019;77;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;AUTO POSTO AMAZONAS LTDA;9,30006E+12;GLP;28/11/2019;78;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;28/11/2019;78;63.27;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;28/11/2019;80;67.45;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;AUTO POSTO CALAMA LTDA;1,09764E+13;GLP;28/11/2019;78;63.27;R$ / 13 kg;ATEM' S
N;RO;PORTO VELHO;COMERCIAL F.G.M.DE ALIMENTOS EIRELI - EPP;2,49132E+13;GLP;28/11/2019;75;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;COMERCIO DE DERIVADOS DE PETROLEO ESTRELA LTDA.;5,15259E+12;GLP;28/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;DISTRIBUIDORA OLHO D'AGUA LTDA;4,45063E+12;GLP;28/11/2019;70;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;E.R. ALVES COMÉRCIO DE COMBUSTÍVEIS;1,09222E+13;GLP;28/11/2019;75;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ELIZANDRO NEVES BAZAN AÇOUGUE E MERCEARIA ME.;8,80916E+12;GLP;28/11/2019;75;65.35;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;F. DAS CHAGAS SANTOS DA SILVA - ME;5,80084E+12;GLP;28/11/2019;80;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;GERALDA P. DA C. FARIAS - EPP;3,01545E+12;GLP;28/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;I. G. BRAGA - ME.;3,21646E+12;GLP;28/11/2019;70;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;I.C.B. FERNANDES - ME;2,12787E+13;GLP;28/11/2019;80;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;J G AGUIAR;4,10628E+12;GLP;28/11/2019;78;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;JANETE N. C. ALVES;8,20119E+11;GLP;28/11/2019;79;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;MARCIO EULER LIMA 38406578300;1,55086E+13;GLP;28/11/2019;75;63.27;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;PORTO GAS COMERCIO E SERVIÇOS EIRELI EPP;2,8506E+13;GLP;28/11/2019;77;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;POSTO MAIA LTDA;2,74524E+12;GLP;28/11/2019;80;67.45;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;PORTO VELHO;QUEIROZ DISTRIBUIDORA E CONVENIÊNCIA EIRELI - ME;2,2643E+13;GLP;28/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;R. S. MAIA;5,9022E+12;GLP;28/11/2019;78;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;ROLDÃO BRAGA RIBEIRO EIRELI;3,44678E+13;GLP;28/11/2019;78;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;SCHUMANN & CIA LTDA;4,90497E+12;GLP;28/11/2019;75;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;V ARCANJO DE PAULA ME;2,80226E+13;GLP;28/11/2019;75;67.45;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;W C VITALIANO SOARES - ME;5,43561E+12;GLP;28/11/2019;72;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;04/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;04/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;DISTRIBUIDORA DE GÁS RIBEIRO LTDA;1,05574E+12;GLP;04/11/2019;80;61.82;R$ / 13 kg;BRANCA
N;RO;VILHENA;E C DA SILVA & M M DOS REIS LTDA - ME;9,08473E+12;GLP;04/11/2019;80;65.95;R$ / 13 kg;BRANCA
N;RO;VILHENA;J. I. AUTO POSTO LTDA.;7,21836E+12;GLP;04/11/2019;85;;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RO;VILHENA;L. C. SERAFIM & CIA LTDA ME;4,5996E+12;GLP;04/11/2019;88;;R$ / 13 kg;BRANCA
N;RO;VILHENA;ROZANI STRESSER - ME;1,88833E+13;GLP;04/11/2019;83;;R$ / 13 kg;BRANCA
N;RO;VILHENA;UNNIGÁS COMÉRCIO E DISTRIBUIDORA DE GÁS LTDA - EPP;7,65422E+12;GLP;04/11/2019;85;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;11/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;11/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;DISTRIBUIDORA DE GÁS RIBEIRO LTDA;1,05574E+12;GLP;11/11/2019;80;61.82;R$ / 13 kg;BRANCA
N;RO;VILHENA;E C DA SILVA & M M DOS REIS LTDA - ME;9,08473E+12;GLP;11/11/2019;80;65.95;R$ / 13 kg;BRANCA
N;RO;VILHENA;L. C. SERAFIM & CIA LTDA ME;4,5996E+12;GLP;11/11/2019;88;;R$ / 13 kg;BRANCA
N;RO;VILHENA;ROZANI STRESSER - ME;1,88833E+13;GLP;11/11/2019;83;;R$ / 13 kg;BRANCA
N;RO;VILHENA;UNNIGÁS COMÉRCIO E DISTRIBUIDORA DE GÁS LTDA - EPP;7,65422E+12;GLP;11/11/2019;85;;R$ / 13 kg;BRANCA
N;RO;VILHENA;E . FERNANDA MATHIAS - ME;2,44755E+13;GLP;12/11/2019;86;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;19/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;19/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;DISTRIBUIDORA DE GÁS RIBEIRO LTDA;1,05574E+12;GLP;19/11/2019;83;63.27;R$ / 13 kg;BRANCA
N;RO;VILHENA;E . FERNANDA MATHIAS - ME;2,44755E+13;GLP;19/11/2019;88;;R$ / 13 kg;BRANCA
N;RO;VILHENA;E C DA SILVA & M M DOS REIS LTDA - ME;9,08473E+12;GLP;19/11/2019;80;67.45;R$ / 13 kg;BRANCA
N;RO;VILHENA;L. C. SERAFIM & CIA LTDA ME;4,5996E+12;GLP;19/11/2019;85;;R$ / 13 kg;BRANCA
N;RO;VILHENA;ROZANI STRESSER - ME;1,88833E+13;GLP;19/11/2019;83;;R$ / 13 kg;BRANCA
N;RO;VILHENA;UNNIGÁS COMÉRCIO E DISTRIBUIDORA DE GÁS LTDA - EPP;7,65422E+12;GLP;19/11/2019;85;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;26/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;COMERCIAL DE GÁS VILHENA LTDA - EPP;4,27659E+12;GLP;26/11/2019;80;;R$ / 13 kg;BRANCA
N;RO;VILHENA;DISTRIBUIDORA DE GÁS RIBEIRO LTDA;1,05574E+12;GLP;26/11/2019;83;63.27;R$ / 13 kg;BRANCA
N;RO;VILHENA;E . FERNANDA MATHIAS - ME;2,44755E+13;GLP;26/11/2019;88;;R$ / 13 kg;BRANCA
N;RO;VILHENA;E C DA SILVA & M M DOS REIS LTDA - ME;9,08473E+12;GLP;26/11/2019;80;67.45;R$ / 13 kg;BRANCA
N;RO;VILHENA;L. C. SERAFIM & CIA LTDA ME;4,5996E+12;GLP;26/11/2019;85;;R$ / 13 kg;BRANCA
N;RO;VILHENA;ROZANI STRESSER - ME;1,88833E+13;GLP;26/11/2019;83;;R$ / 13 kg;BRANCA
N;RO;VILHENA;UNNIGÁS COMÉRCIO E DISTRIBUIDORA DE GÁS LTDA - EPP;7,65422E+12;GLP;26/11/2019;85;;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;ARNOGAS & CIA. LTDA.;5,93953E+12;GLP;05/11/2019;81;71.22;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RR;BOA VISTA;AUTO POSTO CINCO ESTRELAS LTDA;3,66742E+12;GLP;05/11/2019;85;71.22;R$ / 13 kg;ATEM' S
N;RR;BOA VISTA;B. R. ALMEIDA VIANA - ME;1,12777E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;COMERCIAL AMIGÃO LTDA - ME;1,13101E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;COMERCIAL FERREIRA E SILVA LTDA - ME;1,53785E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;D. L. XAVIER - ME;2,35394E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;DARLENE PONTES FONSECA - ME;1,3808E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;DISTRIBUIDORA DE BEBIDAS EVELYN LTDA - ME;7,80973E+12;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;FONSECA & OLIVEIRA LTDA - ME;2,67067E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;GENIALDO GOMES COSTA FILHO 03979359271;2,52906E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;J J DA SILVA;4,6494E+12;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;JOSELIO ALVES FREITAS - ME;5,40862E+12;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;JOSÉ COSTA DA SILVA ME.;5,3248E+12;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;L. C. D. DE PAULA OLIVEIRA - ME;1,44343E+13;GLP;05/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;LUZENIR F DA SILVA - ME.;1,43331E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;M J DE ASSIS ALVES - ME;3,43225E+12;GLP;05/11/2019;85;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;M.C.L. MOTA - ME;1,24245E+13;GLP;05/11/2019;84;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;MARCOS PEREIRA MOTA - ME;4,24131E+12;GLP;05/11/2019;85;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;N NERI AGUIAR - EPP.;4,68724E+12;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;ORCINI G. DE ALMEIDA - ME;8,17502E+12;GLP;05/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;RODAO AUTO POSTO LTDA;1,21457E+13;GLP;05/11/2019;81;71.22;R$ / 13 kg;PETROBRAS DISTRIBUIDORA S.A.
N;RR;BOA VISTA;RORAIMA GASES LTDA - ME.;4,70046E+12;GLP;05/11/2019;84;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;SANDRA MARIA DA C AMORIM - ME;8,3292E+12;GLP;05/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;TIAGO C LIMA;1,55433E+13;GLP;05/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;A. A. CASTELO BRANCO;7,02619E+12;GLP;12/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;AUTO POSTO CINCO ESTRELAS LTDA;3,66742E+12;GLP;12/11/2019;82;71.22;R$ / 13 kg;ATEM' S
N;RR;BOA VISTA;C.T.S NETO-ME;2,47745E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;COMERCIAL AMIGÃO LTDA - ME;1,13101E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;COMERCIAL FERREIRA E SILVA LTDA - ME;1,53785E+13;GLP;12/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;D. L. XAVIER - ME;2,35394E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;DISTRIBUIDORA DE BEBIDAS EVELYN LTDA - ME;7,80973E+12;GLP;12/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;DORGIVAN OLIVEIRA DE LIMA 71638482268;1,33808E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;ENIVALDO BALBINO DE ALMEIDA.;1,77746E+12;GLP;12/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;FONSECA & OLIVEIRA LTDA - ME;2,67067E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;GENIALDO GOMES COSTA FILHO 03979359271;2,52906E+13;GLP;12/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;H C MARTINS COMÉRCIO - ME;1,9106E+13;GLP;12/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;J J DA SILVA;4,6494E+12;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;J REINALDO DE SOUSA ME;6,93886E+12;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;JOSÉ COSTA DA SILVA ME.;5,3248E+12;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;JUVENIL L SALAZAR - ME;1,89177E+13;GLP;12/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;MARCOS PEREIRA MOTA - ME;4,24131E+12;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;ORCINI G. DE ALMEIDA - ME;8,17502E+12;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;R M MALUF ME.;1,30802E+13;GLP;12/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;SUPERMERCADO MORADA NOVA LTDA -ME;1,08915E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;TIAGO C LIMA;1,55433E+13;GLP;12/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;V N DA PONTE - ME;1,1897E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;V N DA PONTE - ME;1,1897E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;V VIANA DA SILVA - ME;2,1527E+13;GLP;12/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;A J  RIBEIRO DE ANCHIETA - ME;5,49104E+12;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;AUTO POSTO CINCO ESTRELAS LTDA;3,66742E+12;GLP;18/11/2019;85;71.22;R$ / 13 kg;ATEM' S
N;RR;BOA VISTA;COMERCIAL AMIGÃO LTDA - ME;1,13101E+13;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;COMERCIAL FERREIRA E SILVA LTDA - ME;1,53785E+13;GLP;18/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;D. L. XAVIER - ME;2,35394E+13;GLP;18/11/2019;81;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;DISTRIBUIDORA DE BEBIDAS EVELYN LTDA - ME;7,80973E+12;GLP;18/11/2019;82;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;DORGIVAN OLIVEIRA DE LIMA 71638482268;1,33808E+13;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;ENIVALDO BALBINO DE ALMEIDA.;1,77746E+12;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;FONSECA & OLIVEIRA LTDA - ME;2,67067E+13;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;GENIALDO GOMES COSTA FILHO 03979359271;2,52906E+13;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;H C MARTINS COMÉRCIO - ME;1,9106E+13;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;J J DA SILVA;4,6494E+12;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;J REINALDO DE SOUSA ME;6,93886E+12;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;JOSÉ COSTA DA SILVA ME.;5,3248E+12;GLP;18/11/2019;83;71.22;R$ / 13 kg;BRANCA
